OG0012896.0	OG0000471.2	OG0022825.0	OG0004710.2	OG0016785.2
nan	nan	nan	-1.8023861903089258	nan
OG0019951.0	OG0005977.0	OG0000160.4	OG0018117.2	OG0005851.2
nan	nan	-1.3264435760098554	nan	nan
OG0006014.0	OG0017540.5	OG0005428.4	OG0014051.0	OG0000147.0
nan	nan	-0.6355396260397388	nan	-3.2529134169721816
OG0012104.6	OG0000403.25	OG0010622.0	OG0004951.0	OG0045894.0
nan	-1.1778817252706555	-3.248793390257147	-2.0667295284676728	nan
OG0000364.1	OG0006964.0	OG0014303.3	OG0005491.2	OG0045238.0
-1.7734914701913203	nan	nan	-0.7887385502870389	nan
OG0005687.4	OG0027784.0	OG0024529.0	OG0013513.2	OG0000256.24
-1.9612828924271464	nan	nan	nan	-1.2655179777888146
OG0005501.1	OG0057041.0	OG0000120.105	OG0005570.0	OG0020766.0
-2.2202780187929276	nan	-1.247080178987195	nan	nan
OG0046203.0	OG0000257.0	OG0010828.0	OG0006000.0	OG0005285.0
nan	-1.0935711406863138	nan	nan	nan
OG0000290.0	OG0004362.4	OG0006290.0	OG0029018.0	OG0056920.0
-1.172506126396202	nan	nan	nan	nan
OG0000207.240	OG0000599.0	OG0005548.4	OG0047075.0	OG0024755.0
nan	-1.3466647732088688	nan	nan	nan
OG0000180.0	OG0004207.12	OG0009011.0	OG0043749.0	OG0016823.0
-1.106560122683883	-2.1909972250609138	nan	nan	nan
OG0000034.305	OG0014589.0	OG0006388.0	OG0016594.0	OG0045524.0
-1.5583040625654305	-3.596317801011364	nan	nan	nan
OG0000869.2	OG0017039.1	OG0005869.0	OG0010636.0	OG0047165.0
-3.4879450838802413	nan	-1.779917739350753	nan	nan
OG0007539.0	OG0057320.0	OG0011685.2	OG0004910.0	OG0000198.0
nan	nan	nan	nan	-1.1800048971636254
OG0006190.0	OG0007473.0	OG0000175.4	OG0016105.0	OG0034386.0
nan	nan	-2.84684321193858	nan	nan
OG0015291.0	OG0000207.240	OG0000431.12	OG0005926.0	OG0046757.0
nan	nan	-1.9503692322753996	nan	nan
OG0005687.4	OG0000228.35	OG0000302.34	OG0054120.0	OG0018942.1
-1.9612828924271464	nan	-1.68362251808027	nan	nan
OG0011345.0	OG0006827.2	OG0000272.36	OG0048792.0	OG0027685.0
nan	nan	-1.8023861903089258	nan	nan
OG0009850.0	OG0000336.0	OG0027493.0	OG0043705.0	OG0005491.2
nan	-1.6999348632212392	nan	nan	-0.7887385502870389
OG0000062.12	OG0016598.7	OG0003543.0	OG0027607.0	OG0008599.0
-2.402778731599688	nan	-1.8365012677171206	nan	nan
OG0026528.0	OG0013931.2	OG0007473.0	OG0000092.1	OG0005359.4
nan	nan	nan	-1.795358434389579	nan
OG0005530.6	OG0000279.0	OG0007639.5	OG0004362.4	OG0018866.3
-1.0063618645684138	-1.4866103224031586	nan	nan	nan
OG0016765.0	OG0005501.1	OG0038844.0	OG0006310.0	OG0000264.1
nan	-2.2202780187929276	nan	nan	-2.6492764655589776
OG0007565.0	OG0020573.0	OG0000302.34	OG0004290.0	OG0047475.0
nan	nan	-1.68362251808027	nan	nan
OG0000175.4	OG0021242.0	OG0008209.0	OG0015496.3	OG0007356.0
-2.84684321193858	nan	nan	nan	nan
OG0000018.1	OG0024498.0	OG0041551.0	OG0007493.0	OG0006005.0
-1.4896456591863865	nan	nan	nan	nan
OG0000176.0	OG0005729.2	OG0002708.0	OG0019223.0	OG0041687.0
-1.6252665219687858	-2.4212061673232474	-1.1582683565175027	nan	nan
OG0000294.0	OG0046801.0	OG0009091.4	OG0006873.3	OG0024549.0
-1.7437139294149082	nan	nan	nan	nan
OG0014025.6	OG0000272.36	OG0006328.0	OG0004208.2	OG0047584.0
nan	-1.8023861903089258	nan	nan	nan
OG0005687.4	OG0006489.14	OG0007850.2	OG0000225.48	OG0056799.0
-1.9612828924271464	nan	nan	-1.2129019183889953	nan
OG0011910.0	OG0007191.0	OG0013815.1	OG0000176.0	OG0004375.58
nan	nan	nan	-1.6252665219687858	nan
OG0041937.0	OG0008270.2	OG0000285.1	OG0005734.0	OG0004053.9
nan	nan	-1.9528804514314493	nan	nan
OG0004347.0	OG0019200.0	OG0000175.4	OG0012904.0	OG0045836.0
nan	nan	-2.84684321193858	nan	nan
OG0000062.12	OG0025990.0	OG0003326.0	OG0047434.0	OG0004505.0
-2.402778731599688	nan	nan	nan	-3.998615677129459
OG0000403.25	OG0045754.0	OG0005830.0	OG0001597.53	OG0008292.10
-1.1778817252706555	nan	nan	-1.4223657347326695	nan
OG0000062.12	OG0003843.12	OG0006023.0	OG0018976.2	OG0046912.0
-2.402778731599688	nan	nan	nan	nan
OG0000750.0	OG0018020.2	OG0015721.8	OG0005852.2	OG0004901.9
-2.450873019800733	nan	nan	nan	nan
OG0044095.0	OG0004892.3	OG0024554.0	OG0004025.11	OG0000088.3
nan	nan	nan	-2.1577854460390564	-1.4281775931667966
OG0005846.2	OG0000044.1	OG0006810.3	OG0045467.0	OG0009877.2
nan	-1.7863727614880525	nan	nan	nan
OG0000012.581	OG0012567.1	OG0000081.1	OG0046541.0	OG0006195.0
-1.3415371388258908	nan	-2.319045586354241	nan	nan
OG0000993.148	OG0003061.8	OG0007926.2	OG0008096.5	OG0000407.1
nan	-2.112162828913259	nan	nan	-1.9478623766648246
OG0010906.0	OG0056992.0	OG0000042.314	OG0007587.1	OG0003786.18
nan	nan	-1.4540316308947074	nan	-1.3298848187157055
OG0000204.2	OG0009163.11	OG0057294.0	OG0007427.0	OG0007822.0
-1.6508612229229156	nan	nan	nan	nan
OG0016846.2	OG0011952.0	OG0004740.12	OG0000272.36	OG0013323.10
nan	nan	nan	-1.8023861903089258	nan
OG0000005.545	OG0011989.1	OG0004823.2	OG0000046.1	OG0018936.6
-2.8572598278839183	nan	-1.5885737542735352	-1.8884344550404824	nan
OG0015205.2	OG0014828.2	OG0000110.3	OG0057487.0	OG0000010.2
nan	nan	-1.02591127235414	nan	-0.9364970576938421
OG0005687.4	OG0013045.1	OG0008035.1	OG0060429.0	OG0000364.1
-1.9612828924271464	nan	nan	nan	-1.7734914701913203
OG0044658.0	OG0008551.0	OG0008934.0	OG0021287.0	OG0000785.2
nan	nan	nan	nan	-1.6086721931563888
OG0018995.0	OG0006262.5	OG0003358.3	OG0005257.0	OG0000147.0
nan	nan	-0.333334289405402	nan	-3.2529134169721816
OG0002308.0	OG0018956.1	OG0045875.0	OG0007538.2	OG0000263.57
nan	nan	nan	-2.1090475285429777	-13.287712379549449
OG0006175.0	OG0008431.6	OG0000420.0	OG0016067.1	OG0025926.0
nan	-3.4882688484778495	-1.340440727089101	nan	nan
OG0005719.2	OG0000022.878	OG0000125.49	OG0057024.0	OG0029072.0
nan	nan	-2.67853364140747	nan	nan
OG0027539.0	OG0000048.122	OG0005619.0	OG0010621.0	OG0025770.0
nan	-1.505942867686318	nan	nan	nan
OG0004406.0	OG0000320.0	OG0007214.0	OG0015104.0	OG0037754.0
nan	-2.308287184217976	nan	nan	nan
OG0007809.2	OG0009968.6	OG0060530.0	OG0000749.2	OG0018025.4
nan	nan	nan	-2.57905954386292	nan
OG0000673.80	OG0045475.0	OG0000059.133	OG0003042.54	OG0008450.4
nan	nan	-1.2383743077975167	-3.2283679187250245	-3.715012153062157
OG0004347.0	OG0005585.0	OG0016607.0	OG0000130.38	OG0043446.0
nan	-0.6684094241337628	nan	-1.7041594490829646	nan
OG0024641.0	OG0000183.0	OG0044411.0	OG0012829.2	OG0004375.23
nan	-1.711228032752598	nan	nan	nan
OG0000750.0	OG0049090.0	OG0000806.152	OG0005621.0	OG0011467.0
-2.450873019800733	nan	nan	nan	nan
OG0047478.0	OG0004958.0	OG0000272.36	OG0024638.0	OG0010625.0
nan	-3.808134187800376	-1.8023861903089258	nan	nan
OG0000403.25	OG0013992.0	OG0018344.4	OG0010861.0	OG0005621.0
-1.1778817252706555	nan	nan	nan	nan
OG0041658.0	OG0007223.2	OG0004554.6	OG0022271.0	OG0000256.24
nan	-2.73792771160159	-2.373327247394007	nan	-1.2655179777888146
OG0000749.2	OG0017819.0	OG0009006.0	OG0035802.0	OG0005852.2
-2.57905954386292	nan	nan	nan	nan
OG0000180.0	OG0029589.0	OG0006460.2	OG0006309.0	OG0012473.4
-1.106560122683883	nan	nan	nan	nan
OG0013967.0	OG0000092.1	OG0017969.2	OG0021833.0	OG0007164.0
nan	-1.795358434389579	nan	nan	-2.7553564542606015
OG0000188.1	OG0013997.0	OG0027876.0	OG0005695.10	OG0010638.3
-1.6386807984427838	nan	nan	nan	nan
OG0000129.29	OG0029100.0	OG0017077.4	OG0010637.3	OG0000230.58
nan	nan	nan	nan	-1.1159100908664668
OG0004958.0	OG0012829.2	OG0014291.1	OG0000000.1940	OG0000198.0
-3.808134187800376	nan	nan	nan	-1.1800048971636254
OG0024608.0	OG0000204.2	OG0005850.4	OG0037939.0	OG0006003.0
nan	-1.6508612229229156	nan	nan	nan
OG0024728.0	OG0034307.0	OG0009019.8	OG0004412.2	OG0000081.1
nan	nan	nan	nan	-2.319045586354241
OG0044306.0	OG0000228.35	OG0004759.3	OG0012491.8	OG0000256.24
nan	nan	nan	nan	-1.2655179777888146
OG0015710.2	OG0011732.0	OG0037686.0	OG0005428.4	OG0000002.763
nan	-3.0350469470992008	nan	-0.6355396260397388	-1.63464340296952
OG0010584.0	OG0004347.0	OG0000175.4	OG0015495.6	OG0034993.0
nan	nan	-2.84684321193858	nan	nan
OG0003757.20	OG0005091.0	OG0005183.44	OG0000147.0	OG0013187.0
-2.669326877290843	-2.138282789492707	nan	-3.2529134169721816	nan
OG0012001.0	OG0025632.0	OG0000246.0	OG0011754.0	OG0007156.2
nan	nan	-1.5968413702571356	nan	nan
OG0057592.0	OG0000014.1	OG0005579.28	OG0006086.0	OG0010605.0
nan	-1.4779442508390357	nan	nan	nan
OG0020633.0	OG0000599.0	OG0007516.0	OG0017424.5	OG0007748.0
nan	-1.3466647732088688	nan	nan	nan
OG0004347.0	OG0057059.0	OG0011007.2	OG0000407.1	OG0023156.0
nan	nan	nan	-1.9478623766648246	nan
OG0009292.1	OG0000044.1	OG0056523.0	OG0017967.1	OG0004242.10
nan	-1.7863727614880525	nan	nan	nan
OG0004610.1	OG0000261.0	OG0024797.0	OG0049151.0	OG0004208.2
nan	-1.4552178952133372	nan	nan	nan
OG0013276.2	OG0013565.4	OG0003774.0	OG0000338.41	OG0000154.251
nan	nan	nan	-1.8624964762500653	nan
OG0009881.4	OG0048031.0	OG0000183.0	OG0014832.6	OG0004241.1
nan	nan	-1.711228032752598	nan	-3.4499267834041825
OG0005667.0	OG0000225.48	OG0013513.2	OG0046852.0	OG0025904.0
nan	-1.2129019183889953	nan	nan	nan
OG0011002.0	OG0019414.0	OG0013995.0	OG0004623.10	OG0000409.24
nan	nan	nan	-3.202903991745088	-2.446148031818874
OG0006453.1	OG0034893.0	OG0021283.0	OG0000120.105	OG0007665.0
nan	nan	nan	-1.247080178987195	nan
OG0029573.0	OG0000001.2899	OG0018978.2	OG0009132.4	OG0004754.7
nan	-1.3360633936448298	nan	nan	-0.8648591836051853
OG0020318.0	OG0029095.0	OG0003543.0	OG0000584.0	OG0013986.0
nan	nan	-1.8365012677171206	-2.034160316911986	nan
OG0029620.0	OG0011995.14	OG0006828.0	OG0000160.4	OG0004240.0
nan	nan	-0.9982698038611177	-1.3264435760098554	nan
OG0022219.0	OG0000261.0	OG0044352.0	OG0006014.0	OG0005826.0
nan	-1.4552178952133372	nan	nan	nan
OG0005869.0	OG0028977.0	OG0013962.0	OG0000409.24	OG0046531.0
-1.779917739350753	nan	nan	-2.446148031818874	nan
OG0022441.0	OG0045917.0	OG0008977.6	OG0000225.48	OG0007167.0
nan	nan	nan	-1.2129019183889953	-1.484388460507959
OG0000279.0	OG0027786.0	OG0009868.0	OG0006867.4	OG0019580.0
-1.4866103224031586	nan	-1.6281623826695795	-1.960440442744294	nan
OG0000279.0	OG0005824.0	OG0011403.0	OG0034838.0	OG0020704.0
-1.4866103224031586	nan	nan	nan	nan
OG0041816.0	OG0004649.2	OG0013286.2	OG0000125.49	OG0004823.2
nan	-1.6519942592184016	nan	-2.67853364140747	-1.5885737542735352
OG0005612.2	OG0024737.0	OG0009926.1	OG0011004.18	OG0000431.12
-1.2997378552532965	nan	nan	nan	-1.9503692322753996
OG0019071.5	OG0007216.0	OG0020324.0	OG0000285.1	OG0006029.0
nan	nan	nan	-1.9528804514314493	nan
OG0022206.0	OG0007628.0	OG0005570.0	OG0008625.0	OG0000364.1
nan	nan	nan	nan	-1.7734914701913203
OG0023231.0	OG0011991.0	OG0000441.1	OG0000584.0	OG0004208.2
nan	nan	nan	-2.034160316911986	nan
OG0012915.8	OG0005017.1	OG0000044.1	OG0011909.12	OG0006412.3
nan	nan	-1.7863727614880525	nan	nan
OG0000711.2	OG0003552.0	OG0053945.0	OG0003610.0	OG0029084.0
-2.7027498788282935	nan	nan	-1.9213901653036336	nan
OG0005323.0	OG0005092.2	OG0029204.0	OG0000130.38	OG0013003.4
-3.096653165017793	nan	nan	-1.7041594490829646	nan
OG0005855.0	OG0023208.0	OG0000257.0	OG0016920.4	OG0006412.3
nan	nan	-1.0935711406863138	nan	nan
OG0011259.0	OG0007620.20	OG0000407.1	OG0047559.0	OG0005659.6
nan	nan	-1.9478623766648246	nan	nan
OG0048810.0	OG0008209.0	OG0004780.0	OG0018552.2	OG0000230.58
nan	nan	-1.2246544159259602	nan	-1.1159100908664668
OG0005703.0	OG0006393.0	OG0000257.0	OG0019462.0	OG0034381.0
nan	nan	-1.0935711406863138	nan	nan
OG0019328.0	OG0002557.50	OG0000257.0	OG0005734.0	OG0022818.0
nan	nan	-1.0935711406863138	nan	nan
OG0000214.0	OG0009244.18	OG0012875.0	OG0038887.0	OG0005852.2
-1.342634384441633	nan	nan	nan	nan
OG0004880.18	OG0000261.0	OG0011252.2	OG0005826.0	OG0053951.0
nan	-1.4552178952133372	nan	nan	nan
OG0027542.0	OG0034322.0	OG0008759.0	OG0000034.305	OG0004865.2
nan	nan	nan	-1.5583040625654305	-3.5071726120774884
OG0010833.1	OG0007163.2	OG0057143.0	OG0005758.2	OG0000160.4
nan	nan	nan	nan	-1.3264435760098554
OG0016772.0	OG0053974.0	OG0005701.4	OG0000092.1	OG0005927.14
nan	nan	nan	-1.795358434389579	nan
OG0018256.2	OG0000246.0	OG0006871.4	OG0011295.0	OG0057109.0
nan	-1.5968413702571356	nan	nan	nan
OG0000359.28	OG0004774.1	OG0018436.0	OG0005491.2	OG0018127.6
-1.7269019108215087	nan	nan	-0.7887385502870389	nan
OG0003989.2	OG0000188.1	OG0021358.0	OG0041543.0	OG0008665.0
-1.544140190613815	-1.6386807984427838	nan	nan	nan
OG0006057.2	OG0022428.0	OG0008569.0	OG0000206.0	OG0005956.0
nan	nan	nan	-1.2494792448176701	nan
OG0000276.72	OG0021287.0	OG0005426.10	OG0046888.0	OG0010625.0
-1.9293358992212104	nan	nan	nan	nan
OG0006453.1	OG0000183.0	OG0021211.0	OG0013635.2	OG0018179.1
nan	-1.711228032752598	nan	nan	nan
OG0007539.0	OG0019220.0	OG0023207.0	OG0010608.0	OG0000257.0
nan	nan	nan	nan	-1.0935711406863138
OG0006003.0	OG0000198.0	OG0035857.0	OG0004876.0	OG0027685.0
nan	-1.1800048971636254	nan	-1.5500425163719966	nan
OG0000062.12	OG0016839.3	OG0005281.1	OG0057149.0	OG0008176.2
-2.402778731599688	nan	nan	nan	nan
OG0006268.0	OG0056540.0	OG0013918.2	OG0000336.0	OG0003375.2
nan	nan	nan	-1.6999348632212392	-1.8463243502027624
OG0011803.0	OG0003835.22	OG0013445.7	OG0000272.36	OG0034369.0
nan	nan	nan	-1.8023861903089258	nan
OG0000302.34	OG0006332.2	OG0022901.0	OG0017249.0	OG0002708.0
-1.68362251808027	-1.720707009302416	nan	nan	-1.1582683565175027
OG0045802.0	OG0007448.2	OG0005838.4	OG0000261.0	OG0016262.0
nan	nan	nan	-1.4552178952133372	nan
OG0009852.2	OG0000154.2	OG0046270.0	OG0006390.0	OG0027501.0
nan	-1.5399389790226587	nan	nan	nan
OG0049118.0	OG0000183.0	OG0004622.6	OG0015310.0	OG0024539.0
nan	-1.711228032752598	-3.2515387669959646	nan	nan
OG0045385.0	OG0020769.0	OG0008570.0	OG0000264.1	OG0014851.2
nan	nan	nan	-2.6492764655589776	nan
OG0000279.0	OG0017026.0	OG0005049.0	OG0004854.4	OG0056654.0
-1.4866103224031586	nan	-1.4811627575634883	nan	nan
OG0013058.0	OG0049054.0	OG0012426.12	OG0003102.40	OG0000046.1
nan	nan	nan	nan	-1.8884344550404824
OG0007822.0	OG0008992.0	OG0000160.4	OG0009293.0	OG0016630.4
nan	-2.048113850300326	-1.3264435760098554	nan	nan
OG0010951.0	OG0000599.0	OG0020559.0	OG0008570.0	OG0037813.0
-1.5006260549978325	-1.3466647732088688	nan	nan	nan
OG0000785.2	OG0000255.1	OG0017126.3	OG0006412.3	OG0014984.0
-1.6086721931563888	nan	nan	nan	nan
OG0048879.0	OG0012178.2	OG0024691.0	OG0006392.0	OG0000230.58
nan	nan	nan	nan	-1.1159100908664668
OG0000869.2	OG0027003.0	OG0011519.0	OG0006038.0	OG0005622.0
-3.4879450838802413	nan	nan	nan	nan
OG0046133.0	OG0013249.5	OG0004621.4	OG0000420.0	OG0012267.0
nan	nan	-4.04572922985512	-1.340440727089101	-3.045729229855121
OG0029118.0	OG0000261.0	OG0006272.0	OG0007202.0	OG0008325.2
nan	-1.4552178952133372	nan	nan	nan
OG0000062.12	OG0006311.0	OG0014829.5	OG0006867.4	OG0011770.12
-2.402778731599688	nan	nan	-1.960440442744294	nan
OG0005742.0	OG0000018.1	OG0034768.0	OG0024472.0	OG0004823.2
nan	-1.4896456591863865	nan	nan	-1.5885737542735352
OG0007250.0	OG0013761.0	OG0000223.2	OG0014312.6	OG0004854.4
nan	nan	-1.4449691988177917	nan	nan
OG0002199.2	OG0005091.0	OG0000285.1	OG0023055.0	OG0044720.0
nan	-2.138282789492707	-1.9528804514314493	nan	nan
OG0011609.2	OG0008209.0	OG0006384.2	OG0017031.0	OG0000088.3
nan	nan	nan	nan	-1.4281775931667966
OG0006021.0	OG0000711.2	OG0006867.4	OG0045295.0	OG0021375.0
nan	-2.7027498788282935	-1.960440442744294	nan	nan
OG0041755.0	OG0012981.0	OG0000120.105	OG0002677.13	OG0019505.0
nan	nan	-1.247080178987195	nan	nan
OG0000279.0	OG0005413.12	OG0038132.0	OG0009868.0	OG0014147.4
-1.4866103224031586	nan	nan	-1.6281623826695795	nan
OG0000869.2	OG0014196.6	OG0011183.0	OG0004170.0	OG0012676.9
-3.4879450838802413	nan	nan	-1.1440103026915194	nan
OG0000294.0	OG0011346.0	OG0003835.22	OG0015236.0	OG0015132.10
-1.7437139294149082	nan	nan	nan	nan
OG0013584.10	OG0041783.0	OG0000206.0	OG0004620.0	OG0013991.0
nan	nan	-1.2494792448176701	-1.8709148519433896	nan
OG0000403.25	OG0022093.0	OG0005691.3	OG0013024.0	OG0011268.15
-1.1778817252706555	nan	-1.31114825613412	nan	nan
OG0020676.0	OG0000120.105	OG0004459.0	OG0000480.49	OG0024478.0
nan	-1.247080178987195	nan	nan	nan
OG0030124.0	OG0009019.8	OG0018153.4	OG0005829.2	OG0000230.58
nan	nan	nan	nan	-1.1159100908664668
OG0006440.2	OG0044637.0	OG0016903.2	OG0007223.2	OG0000257.0
nan	nan	nan	-2.73792771160159	-1.0935711406863138
