OG0004324.0	OG0000177.8	OG0002346.16	OG0022826.0	OG0002252.0	OG0001967.0	OG0000835.7	OG0000606.2	OG0006400.2	OG0000019.257	OG0006804.0
OG0013433.5	OG0000092.1	OG0000318.0	OG0001551.34	OG0003714.0	OG0002213.0	OG0000059.59	OG0005019.0	OG0001832.1	OG0006023.0	OG0002487.0
nan	0.220702	0.257188	0.11875699999999999	0.0132531	0.0	0.132423	0.133554	0.15833	nan	0.102338
OG0010762.2	OG0002449.21	OG0005448.0	OG0000892.1	OG0005886.2	OG0017345.1	OG0002718.4	OG0000561.24	OG0000107.44	OG0000294.0	OG0000966.4
nan	0.251352	0.46334	0.08512919999999999	0.0414096	nan	0.22983	0.001243	0.18768800000000002	0.006845100000000001	0.15118299999999998
OG0000014.1	OG0000090.24	OG0001815.3	OG0008507.1	OG0000724.26	OG0003714.0	OG0000589.0	OG0007230.0	OG0056807.0	OG0003181.15	OG0004557.0
0.104621	0.24714699999999998	0.012780799999999998	0.0	0.0468034	0.0132531	-0.0066203	0.166489	nan	0.0339287	0.0
OG0000822.0	OG0000187.1	OG0000044.1	OG0000558.24	OG0001609.10	OG0005133.0	OG0003343.2	OG0013961.0	OG0008491.2	OG0008692.19	OG0002885.12
0.0363705	0.219096	0.21297399999999997	0.17576	0.111331	0.045636800000000005	0.0152088	nan	0.21234099999999997	nan	0.10984200000000001
OG0002260.4	OG0006459.10	OG0007743.0	OG0000160.4	OG0011533.13	OG0000349.0	OG0004215.0	OG0002514.2	OG0000878.5	OG0001207.24	OG0000124.174
0.07849010000000001	nan	0.05660419999999999	0.196496	nan	0.16384300000000002	0.162352	0.13011	0.115253	0.016021200000000003	0.013494799999999998
OG0007699.0	OG0002700.0	OG0001604.2	OG0000888.24	OG0001802.47	OG0000350.8	OG0014165.3	OG0003343.2	OG0005276.0	OG0000579.24	OG0000046.1
0.0505286	0.0567149	0.128546	0.0151821	0.0692694	0.26817199999999997	nan	0.0152088	nan	0.00038250000000000003	0.253973
OG0001416.0	OG0002674.20	OG0000139.0	OG0005040.3	OG0001091.2	OG0046049.0	OG0000214.0	OG0001730.2	OG0002471.0	OG0005162.0	OG0005908.0
-0.0305568	0.249338	0.253116	nan	0.0447665	nan	0.23113899999999998	0.126914	0.0877327	0.198177	0.0325
OG0002674.20	OG0000090.24	OG0001471.24	OG0000524.1	OG0003607.0	OG0027548.0	OG0002626.26	OG0010587.0	OG0005086.0	OG0002487.0	OG0000046.1
0.249338	0.24714699999999998	0.0162138	0.0365956	0.102443	nan	0.0	nan	0.10928299999999999	0.102338	0.253973
OG0003960.4	OG0000990.0	OG0002821.0	OG0004169.4	OG0005653.0	OG0044930.0	OG0002862.0	OG0000407.1	OG0000973.2	OG0000310.18	OG0008579.6
0.19584000000000001	0.0722372	0.206083	0.228379	0.017172999999999997	nan	0.0700408	0.157685	0.0184093	0.15140399999999998	0.0
OG0000139.0	OG0002353.2	OG0006146.0	OG0024735.0	OG0006346.0	OG0000894.25	OG0009977.0	OG0003689.1	OG0002209.38	OG0000861.24	OG0000198.0
0.253116	0.143423	0.0	nan	nan	0.0401286	0.178481	0.066771	0.145317	-0.0162577	0.0629555
OG0017198.1	OG0000081.1	OG0003540.0	OG0003823.8	OG0002248.0	OG0015302.0	OG0003714.0	OG0001659.0	OG0000581.0	OG0007702.0	OG0000343.0
nan	0.15015	0.363247	0.0537214	0.016021200000000003	nan	0.0132531	0.054045100000000006	0.158916	0.23121799999999998	0.18176900000000001
OG0000112.0	OG0000539.1	OG0003167.0	OG0001351.24	OG0000420.0	OG0002676.20	OG0045854.0	OG0000268.1	OG0006386.0	OG0009815.0	OG0001664.2
0.21182600000000001	0.0625616	0.025353099999999996	0.0	0.0469281	0.24402	nan	0.08147869999999999	0.0	nan	0.142913
OG0000677.1	OG0026990.0	OG0000192.0	OG0001849.0	OG0000779.1	OG0010712.0	OG0000188.1	OG0002841.0	OG0002974.24	OG0012675.2	OG0003343.2
0.0	nan	0.261662	0.0723437	0.0965711	0.0	0.208662	0.024041	0.379906	nan	0.0152088
OG0003925.0	OG0001415.1	OG0026279.0	OG0003825.26	OG0001701.8	OG0007260.0	OG0000196.0	OG0000276.72	OG0002572.0	OG0004024.2	OG0000579.24
5.9e-05	0.0610063	nan	0.0821066	0.116378	nan	0.46099799999999996	0.0944221	0.210461	0.477616	0.00038250000000000003
OG0000901.0	OG0001831.0	OG0005927.14	OG0000866.110	OG0000187.1	OG0004081.1	OG0002442.0	OG0000290.0	OG0005615.0	OG0001659.0	OG0000771.24
0.0237435	0.17604	nan	nan	0.219096	0.11133699999999999	0.137659	0.09333739999999999	0.0232785	0.054045100000000006	0.037387000000000004
OG0000359.28	OG0002109.0	OG0003770.8	OG0003540.0	OG0035667.0	OG0003607.0	OG0002335.4	OG0008981.0	OG0000318.0	OG0000753.0	OG0003307.20
0.0987706	0.0	0.050181300000000005	0.363247	nan	0.102443	0.12346099999999999	nan	0.257188	0.09691330000000001	0.166312
OG0000698.19	OG0001528.16	OG0008417.1	OG0010701.0	OG0000002.763	OG0000196.0	OG0002973.1	OG0013992.0	OG0001835.21	OG0000713.24	OG0001851.13
0.0701968	0.0834622	nan	0.0	0.254137	0.46099799999999996	0.10753	nan	0.134428	0.05534780000000001	0.10728199999999999
OG0000785.2	OG0002822.4	OG0004824.0	OG0048113.0	OG0006000.0	OG0001009.24	OG0005098.0	OG0000837.0	OG0000510.30	OG0007792.10	OG0002487.0
0.07206610000000001	0.06875110000000001	0.0	nan	nan	0.015169799999999997	0.130907	0.18499000000000002	0.0511274	0.0	0.102338
OG0004842.6	OG0004136.2	OG0000588.0	OG0011295.0	OG0001467.10	OG0005646.0	OG0000180.0	OG0000637.34	OG0002554.10	OG0017834.1	OG0000107.44
0.098051	0.21649899999999997	0.060575699999999996	nan	0.14918499999999998	0.026800400000000002	0.19816199999999998	0.042506199999999994	0.115303	nan	0.18768800000000002
OG0000671.12	OG0001653.23	OG0002519.0	OG0004141.18	OG0000518.24	OG0000589.0	OG0006546.0	OG0001378.24	OG0057012.0	OG0000107.44	OG0000110.3
0.25805100000000003	0.0665725	0.276014	0.257288	0.0142989	-0.0066203	0.0	0.015547100000000001	nan	0.18768800000000002	0.151199
OG0001289.1	OG0001731.4	OG0010684.0	OG0000175.4	OG0001701.8	OG0000349.0	OG0000504.24	OG0044103.0	OG0007079.10	OG0002922.0	OG0005892.2
0.0	0.177579	0.0724505	0.0560416	0.116378	0.16384300000000002	-0.0143347	nan	nan	0.23100700000000002	0.0
OG0000090.24	OG0006167.0	OG0000584.0	OG0002134.0	OG0003097.12	OG0005916.0	OG0002554.10	OG0001659.0	OG0030014.0	OG0001561.0	OG0002311.24
0.24714699999999998	nan	-0.03563669999999999	0.0	0.0554519	0.08479400000000001	0.115303	0.054045100000000006	nan	0.0523492	0.25143699999999997
OG0000034.305	OG0002020.0	OG0003620.0	OG0003905.18	OG0011320.4	OG0001653.23	OG0005150.0	OG0001525.51	OG0053811.0	OG0000700.36	OG0000310.18
0.229508	0.0	-0.028219099999999997	0.0373116	nan	0.0665725	0.175991	0.18748299999999998	nan	0.0007267	0.15140399999999998
OG0001020.31	OG0000349.0	OG0003984.0	OG0011470.0	OG0005210.0	OG0034296.0	OG0000147.0	OG0001403.24	OG0000453.2	OG0005098.0	OG0003239.9
0.112176	0.16384300000000002	0.140761	0.0	0.261077	nan	-0.146102	0.0	0.07458789999999998	0.130907	0.0
OG0003320.8	OG0006635.0	OG0000473.17	OG0004843.6	OG0003865.0	OG0000894.25	OG0000320.0	OG0000169.16	OG0005742.0	OG0019260.0	OG0000121.14
0.251847	0.25503200000000004	0.0439699	0.056127300000000005	-0.029569599999999998	0.0401286	0.0970951	0.265319	nan	nan	0.0744928
OG0001959.2	OG0000090.24	OG0000405.0	OG0005230.0	OG0002729.16	OG0003686.4	OG0000589.0	OG0014589.0	OG0000302.34	OG0005076.4	OG0045034.0
0.0	0.24714699999999998	0.113721	0.0	0.0841097	0.17841300000000002	-0.0066203	0.0	0.09985720000000001	0.52284	nan
OG0008158.4	OG0046300.0	OG0000187.1	OG0000519.26	OG0005150.0	OG0000285.1	OG0004868.2	OG0002209.38	OG0002119.0	OG0010744.4	OG0000536.32
0.14252	nan	0.219096	-0.0143347	0.175991	0.016980900000000004	0.0909572	0.145317	0.0	nan	0.204406
OG0000112.0	OG0034589.0	OG0005610.8	OG0010302.3	OG0001517.22	OG0001467.10	OG0004307.0	OG0001512.12	OG0002863.0	OG0000336.0	OG0005652.0
0.21182600000000001	nan	0.126185	0.511441	0.0	0.14918499999999998	0.0	0.0017445999999999998	0.054908500000000006	0.205312	0.052219299999999996
OG0000112.0	OG0006835.0	OG0001668.0	OG0002000.0	OG0006188.0	OG0002304.1	OG0000214.0	OG0002862.0	OG0057288.0	OG0002885.12	OG0001661.0
0.21182600000000001	0.249454	0.136167	0.0	nan	0.17288399999999998	0.23113899999999998	0.0700408	nan	0.10984200000000001	-0.029935700000000003
OG0005771.0	OG0013933.5	OG0000263.57	OG0003984.0	OG0001316.24	OG0000196.0	OG0002304.1	OG0000592.34	OG0006147.3	OG0002487.0	OG0004134.8
nan	nan	-0.247707	0.140761	0.0444476	0.46099799999999996	0.17288399999999998	0.04228130000000001	0.049832800000000003	0.102338	0.0631308
OG0000206.0	OG0005310.0	OG0002621.3	OG0030144.0	OG0000575.28	OG0001609.10	OG0001812.2	OG0000592.34	OG0004556.0	OG0006023.0	OG0003639.0
0.06170930000000001	0.0	0.129422	nan	0.0107196	0.111331	0.0494352	0.04228130000000001	0.0	nan	0.0602673
OG0001422.30	OG0006403.0	OG0010701.0	OG0000349.0	OG0003285.0	OG0000589.0	OG0004203.0	OG0046783.0	OG0000120.105	OG0005187.0	OG0000579.24
0.071113	0.06785139999999999	0.0	0.16384300000000002	0.037612	-0.0066203	0.10608800000000002	nan	0.055839099999999996	nan	0.00038250000000000003
OG0007832.0	OG0000683.0	OG0000451.0	OG0001626.24	OG0001483.24	OG0000130.38	OG0004960.0	OG0038931.0	OG0000018.842	OG0011145.0	OG0005482.0
0.0	0.060870600000000004	0.261025	0.07351189999999999	0.0	0.246908	0.0732617	nan	0.242787	nan	0.057509199999999996
OG0000905.14	OG0001668.0	OG0001831.0	OG0057172.0	OG0002082.0	OG0001707.6	OG0004864.0	OG0000256.24	OG0005564.0	OG0000620.31	OG0000483.0
0.04130809999999999	0.136167	0.17604	nan	0.071953	0.0459256	0.054301300000000004	0.1673	nan	-0.045388599999999994	0.11708199999999999
OG0006882.0	OG0007380.20	OG0000192.0	OG0001701.8	OG0000279.0	OG0003565.14	OG0021210.0	OG0003459.2	OG0002801.16	OG0001244.24	OG0000423.2
0.0	nan	0.261662	0.116378	0.054622300000000006	0.22561399999999998	nan	0.0661987	0.134476	0.0	0.0540619
OG0044885.0	OG0003925.0	OG0001432.24	OG0004433.4	OG0003750.8	OG0001604.2	OG0002523.0	OG0010585.2	OG0000343.0	OG0000423.2	OG0000771.24
nan	5.9e-05	0.0978097	0.0	0.23029299999999997	0.128546	0.214443	nan	0.18176900000000001	0.0540619	0.037387000000000004
OG0011401.0	OG0000081.1	OG0000428.54	OG0002778.0	OG0000048.382	OG0047465.0	OG0001328.24	OG0002918.1	OG0002764.20	OG0000483.0	OG0009922.0
nan	0.15015	0.07269869999999999	0.110149	0.24759499999999998	nan	0.0419986	0.056736800000000004	0.0242554	0.11708199999999999	-0.047543800000000004
OG0004563.0	OG0005040.3	OG0000206.0	OG0005310.0	OG0008180.1	OG0000463.51	OG0000350.8	OG0003073.0	OG0006989.32	OG0002324.4	OG0000317.0
0.0300022	nan	0.06170930000000001	0.0	0.0	0.123427	0.26817199999999997	0.166452	nan	0.08143049999999999	0.0720929
OG0013997.0	OG0000006.1	OG0004702.0	OG0001245.24	OG0020351.0	OG0004201.6	OG0000556.30	OG0002209.38	OG0000343.0	OG0000536.32	OG0009983.2
nan	0.195436	0.0	0.0	nan	0.062258	0.14978699999999998	0.145317	0.18176900000000001	0.204406	nan
OG0000014.1	OG0004842.6	OG0001945.2	OG0000192.0	OG0000865.1	OG0007260.0	OG0002521.0	OG0004732.0	OG0024941.0	OG0002324.4	OG0004979.3
0.104621	0.098051	0.0420686	0.261662	-0.0226373	nan	0.008990999999999999	0.5199	nan	0.08143049999999999	0.0
OG0005244.10	OG0000671.12	OG0003372.6	OG0002558.0	OG0001447.24	OG0047579.0	OG0010764.0	OG0000059.133	OG0001656.2	OG0000310.18	OG0001538.6
0.077403	0.25805100000000003	0.0954081	0.144182	0.0524059	nan	-0.0434306	0.259534	0.0992211	0.15140399999999998	0.0645889
OG0004842.6	OG0000646.28	OG0002612.0	OG0000187.1	OG0013196.4	OG0001932.0	OG0001629.5	OG0001166.24	OG0003252.0	OG0002556.2	OG0004989.0
0.098051	-0.029751999999999997	0.133691	0.219096	nan	0.05299109999999999	0.0194387	0.0	0.0478382	0.0	nan
OG0006228.0	OG0001626.24	OG0000290.0	OG0000278.126	OG0002752.1	OG0004727.1	OG0001764.0	OG0035612.0	OG0005912.2	OG0000318.0	OG0000536.32
nan	0.07351189999999999	0.09333739999999999	0.0531464	0.11520899999999999	0.242247	0.0325	nan	0.040888	0.257188	0.204406
OG0002153.0	OG0005027.0	OG0002946.0	OG0025617.0	OG0000196.0	OG0001617.48	OG0001609.10	OG0001801.0	OG0000294.0	OG0002922.0	OG0010720.2
0.015547100000000001	0.07699249999999999	0.0	nan	0.46099799999999996	0.143511	0.111331	0.0298166	0.006845100000000001	0.23100700000000002	0.0724385
OG0003707.0	OG0001056.26	OG0003829.0	OG0001731.4	OG0008521.4	OG0006346.0	OG0056921.0	OG0000239.0	OG0002209.38	OG0000645.36	OG0000006.1
0.218973	0.0459018	0.154594	0.177579	0.0484106	nan	nan	0.121188	0.145317	0.0944181	0.195436
OG0006835.0	OG0003945.0	OG0003532.0	OG0000090.24	OG0000770.1	OG0007962.0	OG0000776.26	OG0002825.0	OG0016842.6	OG0000878.5	OG0000223.2
0.249454	0.102352	0.0264082	0.24714699999999998	0.0274019	nan	0.021566099999999998	0.017532	nan	0.115253	0.0943069
OG0001923.1	OG0003890.6	OG0004851.6	OG0000473.17	OG0008058.3	OG0029100.0	OG0006526.0	OG0000048.122	OG0001735.3	OG0000878.5	OG0000318.0
0.07424689999999999	0.0498846	0.0	0.0439699	0.197128	nan	nan	0.0719447	0.0	0.115253	0.257188
OG0000735.1	OG0000139.0	OG0004747.10	OG0004695.0	OG0020773.0	OG0000088.3	OG0002486.16	OG0000497.40	OG0002863.0	OG0000158.1	OG0007736.2
0.150677	0.253116	0.067785	0.0	nan	0.0678205	0.0488283	0.062039	0.054908500000000006	0.19234400000000001	nan
OG0000359.28	OG0008613.6	OG0000841.0	OG0006411.2	OG0003987.6	OG0002863.0	OG0000575.28	OG0000638.38	OG0005216.0	OG0030109.0	OG0000802.1
0.0987706	0.0	0.0774838	0.0	0.0568054	0.054908500000000006	0.0107196	0.07494110000000001	0.252654	nan	0.0
OG0005953.0	OG0005418.0	OG0000187.1	OG0000268.1	OG0000711.2	OG0002909.2	OG0001667.0	OG0008115.5	OG0002408.0	OG0000467.0	OG0005076.4
nan	0.0	0.219096	0.08147869999999999	0.134422	0.147316	0.0695409	nan	0.39010300000000003	0.0829555	0.52284
OG0020588.0	OG0001802.47	OG0001707.6	OG0000349.0	OG0000441.96	OG0003028.0	OG0007160.0	OG0011368.6	OG0000407.1	OG0000124.174	OG0003565.14
nan	0.0692694	0.0459256	0.16384300000000002	0.122217	-0.161155	0.07203939999999999	nan	0.157685	0.013494799999999998	0.22561399999999998
OG0000206.0	OG0002185.6	OG0004070.2	OG0057255.0	OG0010678.0	OG0001346.24	OG0003181.15	OG0000483.0	OG0006312.0	OG0001894.0	OG0000423.2
0.06170930000000001	-0.052137699999999995	0.0351216	nan	0.0661538	0.0	0.0339287	0.11708199999999999	nan	0.027962	0.0540619
OG0005993.0	OG0000632.24	OG0003823.8	OG0000092.1	OG0002506.0	OG0000236.122	OG0004036.30	OG0002918.1	OG0000483.0	OG0002487.0	OG0038022.0
nan	0.151474	0.0537214	0.220702	0.035331800000000003	0.0352082	0.395289	0.056736800000000004	0.11708199999999999	0.102338	nan
OG0012261.0	OG0000822.0	OG0002511.6	OG0007218.0	OG0003607.0	OG0004725.0	OG0057474.0	OG0000958.3	OG0000336.0	OG0000343.0	OG0000006.1
nan	0.0363705	0.09572510000000001	0.26001199999999997	0.102443	0.0836248	nan	0.0561383	0.205312	0.18176900000000001	0.195436
OG0000735.1	OG0000081.1	OG0013991.0	OG0003065.1	OG0000377.148	OG0003233.6	OG0008180.1	OG0001134.24	OG0000874.1	OG0000483.0	OG0000536.32
0.150677	0.15015	nan	nan	0.117319	0.039613199999999994	0.0	0.0	0.057919500000000006	0.11708199999999999	0.204406
OG0002848.0	OG0004563.0	OG0003825.26	OG0000780.24	OG0001604.2	OG0000349.0	OG0007777.2	OG0045698.0	OG0008090.0	OG0000059.133	OG0001330.24
0.07047010000000001	0.0300022	0.0821066	0.0435948	0.128546	0.16384300000000002	0.225737	nan	nan	0.259534	0.0
OG0000014.1	OG0003176.17	OG0004799.0	OG0000187.1	OG0000353.32	OG0001609.10	OG0045446.0	OG0003232.9	OG0004650.6	OG0001266.28	OG0000255.174
0.104621	0.031213599999999998	0.158598	0.219096	0.058115099999999996	0.111331	nan	0.16656300000000002	0.0	0.0	0.23637399999999997
OG0001720.16	OG0010727.0	OG0000987.19	OG0045773.0	OG0001020.31	OG0005150.0	OG0000431.12	OG0012271.0	OG0003376.12	OG0001038.1	OG0000310.18
0.06910039999999999	0.0	0.0677019	nan	0.112176	0.175991	0.0029307	nan	0.0511573	0.019225700000000002	0.15140399999999998
OG0000139.0	OG0006830.0	OG0001923.1	OG0002621.3	OG0001630.0	OG0000577.54	OG0004857.5	OG0000147.0	OG0004868.2	OG0007079.10	OG0034953.0
0.253116	0.188027	0.07424689999999999	0.129422	-0.10853199999999999	0.0167965	0.13992000000000002	-0.146102	0.0909572	nan	nan
OG0003172.0	OG0000359.28	OG0003986.6	OG0003572.14	OG0000280.1	OG0001456.24	OG0005352.0	OG0000785.2	OG0000318.0	OG0053986.0	OG0000121.14
0.22123800000000002	0.0987706	0.09975319999999999	0.0332607	nan	0.0166026	0.07248439999999999	0.07206610000000001	0.257188	nan	0.0744928
OG0000187.1	OG0005512.0	OG0003698.0	OG0003825.26	OG0001753.20	OG0008561.0	OG0001620.0	OG0000927.0	OG0001962.0	OG0044968.0	OG0000046.1
0.219096	nan	0.467253	0.0821066	0.0833347	0.07847319999999999	0.218548	0.008411799999999999	0.0178134	nan	0.253973
OG0002217.0	OG0003020.3	OG0005040.3	OG0002442.0	OG0001467.10	OG0000192.0	OG0003109.0	OG0000636.1	OG0023847.0	OG0000785.2	OG0004721.2
0.0	0.15046600000000002	nan	0.137659	0.14918499999999998	0.261662	0.207986	0.0162834	nan	0.07206610000000001	0.0301101
OG0003532.0	OG0004219.22	OG0002614.0	OG0000746.0	OG0000405.0	OG0000403.25	OG0001917.0	OG0046800.0	OG0000575.28	OG0007723.0	OG0014858.0
0.0264082	0.0679725	0.0	0.07853510000000001	0.113721	0.0540423	0.0343211	nan	0.0107196	0.0589894	0.477699
OG0000112.0	OG0000386.0	OG0000746.0	OG0011953.0	OG0000103.296	OG0045471.0	OG0000180.0	OG0004745.0	OG0003376.12	OG0001434.24	OG0001894.0
0.21182600000000001	0.12068599999999999	0.07853510000000001	0.247788	0.0466533	nan	0.19816199999999998	0.120143	0.0511573	0.0511413	0.027962
OG0003532.0	OG0003829.0	OG0011319.4	OG0000456.0	OG0001525.51	OG0001390.24	OG0000350.8	OG0000048.122	OG0019635.0	OG0003521.2	OG0010679.0
0.0264082	0.154594	nan	0.27823400000000004	0.18748299999999998	0.0	0.26817199999999997	0.0719447	nan	0.0921863	0.0
OG0000014.1	OG0004842.6	OG0005689.4	OG0005336.8	OG0000405.0	OG0004398.0	OG0034437.0	OG0002857.4	OG0000973.2	OG0000343.0	OG0001851.13
0.104621	0.098051	0.08083739999999999	nan	0.113721	0.0	nan	0.0416287	0.0184093	0.18176900000000001	0.10728199999999999
OG0011163.0	OG0004565.2	OG0002700.0	OG0002825.0	OG0000204.2	OG0001062.24	OG0006111.2	OG0000861.24	OG0000015.662	OG0000310.18	OG0047286.0
nan	0.0	0.0567149	0.017532	0.172758	0.040420099999999994	0.0	-0.0162577	0.08309069999999999	0.15140399999999998	nan
OG0000841.0	OG0005440.0	OG0003161.14	OG0001363.24	OG0000204.2	OG0022858.0	OG0006386.0	OG0003875.2	OG0008981.0	OG0000867.24	OG0000343.0
0.0774838	0.0414702	0.104403	0.045556400000000004	0.172758	nan	0.0	0.061161099999999996	nan	0.062370400000000006	0.18176900000000001
OG0004369.0	OG0003203.2	OG0003197.4	OG0000090.24	OG0006742.1	OG0000175.4	OG0044015.0	OG0000459.0	OG0004203.0	OG0000643.24	OG0007723.0
0.23536700000000002	0.0271593	0.124098	0.24714699999999998	nan	0.0560416	nan	0.12108900000000002	0.10608800000000002	0.0739035	0.0589894
OG0001056.26	OG0002442.0	OG0001704.6	OG0000239.0	OG0000046.1	OG0000561.24	OG0002968.0	OG0010585.2	OG0007723.0	OG0010124.11	OG0001664.2
0.0459018	0.137659	0.19633599999999998	0.121188	0.253973	0.001243	0.11790999999999999	nan	0.0589894	nan	0.142913
OG0022846.0	OG0004551.0	OG0000522.0	OG0009812.0	OG0000279.0	OG0005391.2	OG0001330.24	OG0000018.842	OG0000731.0	OG0002324.4	OG0003974.4
nan	0.037652	0.10030399999999999	nan	0.054622300000000006	0.0	0.0	0.242787	0.16395	0.08143049999999999	0.0480972
OG0006716.34	OG0001731.4	OG0000242.29	OG0002762.6	OG0013006.4	OG0004715.0	OG0000575.28	OG0003219.0	OG0004512.2	OG0000294.0	OG0001583.18
nan	0.177579	0.0258358	0.181249	nan	0.0436386	0.0107196	0.0990288	0.171433	0.006845100000000001	0.0
OG0000112.0	OG0004101.4	OG0001731.4	OG0004695.0	OG0000425.1	OG0001135.4	OG0044873.0	OG0000130.38	OG0004647.0	OG0000992.0	OG0000121.14
0.21182600000000001	0.22402600000000003	0.177579	0.0	0.0	0.0429825	nan	0.246908	0.12986	0.014870099999999999	0.0744928
OG0002353.2	OG0005444.0	OG0000615.1	OG0002906.4	OG0002909.2	OG0024349.0	OG0000350.8	OG0000048.122	OG0000367.3	OG0008623.4	OG0006406.2
0.143423	0.0	0.09184210000000001	0.0381037	0.147316	nan	0.26817199999999997	0.0719447	0.0025324	0.0	nan
