OG0005575.28	OG0000750.0	OG0001016.1	OG0013106.2	OG0011318.4	OG0000065.1	OG0000740.26	OG0015416.2	OG0000869.2	OG0000310.18	OG0001823.24	OG0002101.0	OG0005567.0	OG0001843.5	OG0000749.2	OG0001824.24	OG0001842.34	OG0008015.25	OG0000065.40	OG0002012.0	OG0001741.1	OG0002348.56	OG0003001.0	OG0000646.28	OG0011319.4	OG0000606.2	OG0000471.2	OG0001567.1	OG0014063.4	OG0001643.24	OG0020502.0	OG0002651.6	OG0006297.0	OG0001579.36	OG0013273.0	OG0003151.14	OG0001964.1	OG0001309.24	OG0000711.2	OG0002178.2	OG0001778.24	OG0008099.0	OG0028281.0	OG0001566.2	OG0001699.1	OG0000038.0	OG0001602.32	OG0002787.0	OG0001907.32	OG0014068.0	OG0000441.96	OG0015415.0	OG0001711.10	OG0001698.26	OG0000441.1
nan	nan	0.34784349999999997	0.799446	0.6540693000000001	nan	-0.1044423	0.2926167	nan	-0.4387675999999999	-0.17856570000000002	nan	-1.350025	nan	nan	0.9284732	-1.198521	nan	-1.298853	nan	nan	-0.1752423	1.196541	nan	-1.013295	1.076686	-0.7331293000000001	-0.2997543	nan	1.1209959999999999	nan	-1.163482	nan	-1.336387	nan	nan	0.38649179999999994	0.9549901	-1.148788	nan	-1.121748	nan	nan	-5.524607	nan	0.27143320000000004	0.3610085	0.9270648000000001	nan	nan	-1.173514	0.6673762	-0.1039518	nan	0.3443829
OG0002037.0	OG0012721.2	OG0004765.12	OG0000002.1788	OG0000575.28	OG0002284.0	OG0000204.2	OG0012733.0	OG0012864.11	OG0012259.0	OG0001851.13	OG0000385.4	OG0006618.0	OG0002722.13	OG0012775.1	OG0001947.0	OG0000219.0	OG0001165.26	OG0002137.2	OG0002766.0	OG0000200.0	OG0006300.0	OG0001135.4	OG0016447.0	OG0002247.8	OG0008766.0	OG0003627.46	OG0001933.0	OG0003299.0	OG0022201.0	OG0000989.0	OG0018156.2	OG0000581.0	OG0000372.92	OG0000831.11	OG0000034.305	OG0001060.26	OG0001801.0	OG0004389.0	OG0001556.24	OG0001085.24	OG0002070.0	OG0025929.0	OG0002243.0	OG0000180.0	OG0006888.6	OG0001267.24	OG0000044.1	OG0001576.0	OG0000459.0	OG0014569.0	OG0024484.0	OG0002235.0	OG0002032.0	OG0001054.1
nan	0.2607953	0.6532097	nan	-1.162896	-0.6203175	nan	-0.3216922	-6.844142999999999	-0.381914	-1.214584	-1.288095	-1.094719	0.07385872	1.6535549999999999	nan	0.5684314	nan	-0.6347222	-0.7455569000000001	nan	-0.7695131	nan	0.4180281	-0.783035	-0.8729805	-0.6183114000000001	nan	-1.336387	0.05279514	0.3712167	0.13715940000000001	nan	nan	nan	nan	nan	nan	-0.3170087	1.174855	nan	nan	1.319338	nan	nan	0.3566103	nan	nan	-0.24687039999999996	nan	-0.6071459	-1.553177	0.8342821	nan	nan
OG0027778.0	OG0001956.0	OG0000046.1	OG0001128.24	OG0002062.0	OG0002498.2	OG0003173.0	OG0000261.0	OG0000048.122	OG0000004.816	OG0009862.0	OG0002003.1	OG0000451.0	OG0008165.14	OG0002532.34	OG0000107.44	OG0001446.24	OG0013056.0	OG0005754.0	OG0024331.0	OG0013947.0	OG0002211.0	OG0000005.318	OG0006617.0	OG0001912.0	OG0002139.0	OG0047299.0	OG0011980.0	OG0001497.24	OG0011960.4	OG0001133.24	OG0002245.24	OG0003450.0	OG0008530.2	OG0000026.45	OG0006588.0	OG0003364.8	OG0000476.2	OG0030068.0	OG0002232.24	OG0000801.24	OG0001625.2	OG0003768.0	OG0002666.2	OG0000747.2	OG0001636.12	OG0009926.1	OG0000180.0	OG0001183.1	OG0000231.0	OG0000584.0	OG0000197.0	OG0002643.3	OG0009300.0	OG0017945.4
-6.950150999999999	nan	nan	nan	nan	-0.4629242	-0.5944680999999999	nan	nan	0.1298746	0.22891950000000003	nan	-0.208927	0.37312979999999996	1.173425	1.267889	nan	-0.9488658000000001	-1.2833649999999999	1.562517	-0.3666348	nan	nan	-1.111682	nan	nan	0.2789395	-0.5120237	nan	1.127159	nan	-0.29091690000000003	-1.3025209999999998	-0.3420327	nan	-1.21499	-1.346128	0.5664316	1.585126	-0.6452151999999999	nan	-6.990759	-1.4015540000000002	-0.8049996	nan	nan	0.6994342	nan	nan	nan	nan	0.5846467	-0.2419987	-1.0334299999999998	0.3602397
OG0000983.28	OG0005523.0	OG0002209.38	OG0017889.0	OG0000048.122	OG0009855.6	OG0010739.0	OG0000289.0	OG0008211.10	OG0027850.0	OG0002014.0	OG0002284.0	OG0010882.0	OG0001833.32	OG0047017.0	OG0004637.1	OG0005969.0	OG0022007.0	OG0000603.1	OG0000011.866	OG0001879.0	OG0002336.0	OG0002821.0	OG0002722.13	OG0010909.10	OG0000196.0	OG0000175.4	OG0001987.0	OG0009774.0	OG0000863.32	OG0013037.0	OG0000412.76	OG0003598.0	OG0000577.54	OG0002888.0	OG0001307.24	OG0003613.0	OG0001999.0	OG0000246.0	OG0038008.0	OG0014490.0	OG0003194.15	OG0022250.0	OG0000407.1	OG0000607.0	OG0000026.628	OG0001443.24	OG0001272.24	OG0012681.0	OG0001014.26	OG0000675.1	OG0000751.0	OG0000264.1	OG0001357.24	OG0002575.0
nan	-1.158096	-1.14734	0.8822373	nan	-1.205293	-0.10949260000000001	0.11464189999999999	0.2455192	-5.579173	nan	-0.6203175	-0.4490414000000001	-0.8281825	0.29840459999999996	-0.7593861	-1.241274	1.066503	nan	nan	nan	0.7459534999999999	-0.8397309000000001	0.07385872	1.604663	0.42366329999999996	nan	nan	0.001888602	nan	-0.3602387	nan	0.4532516	nan	-0.640235	nan	-0.683094	nan	nan	2.6957	1.168739	-0.1678544	-2.082496	nan	-0.42444729999999997	nan	nan	nan	-0.6525884	nan	nan	nan	nan	nan	-0.2731013
OG0012222.4	OG0000012.918	OG0000263.57	OG0001330.24	OG0002134.0	OG0004652.6	OG0029262.0	OG0025588.0	OG0008994.0	OG0000411.0	OG0000289.0	OG0001578.0	OG0001198.26	OG0000183.0	OG0009867.4	OG0000775.24	OG0001881.0	OG0001695.22	OG0000741.0	OG0006605.0	OG0057189.0	OG0017959.0	OG0005789.1	OG0000603.1	OG0001342.24	OG0012369.6	OG0003408.0	OG0000380.29	OG0002851.1	OG0003020.3	OG0016063.0	OG0001156.1	OG0000793.0	OG0001167.24	OG0002188.22	OG0003194.15	OG0000078.263	OG0000409.24	OG0004766.0	OG0016230.0	OG0000294.0	OG0000139.0	OG0002555.0	OG0012823.2	OG0000288.79	OG0043887.0	OG0002593.5	OG0007432.4	OG0002092.0	OG0001282.24	OG0000886.24	OG0001136.24	OG0011196.0	OG0002214.0	OG0002403.0
-0.7151116999999999	nan	nan	nan	nan	-1.1112520000000001	2.11017	0.1002994	0.3268682	nan	0.11464189999999999	-0.1537828	nan	nan	-0.12576510000000002	nan	nan	-0.26424790000000004	nan	-1.164348	-0.9919289000000001	-0.1642439	-0.6820436	nan	nan	-1.497715	-1.306681	nan	-0.5328041	-0.3557473	0.3790028	nan	0.903034	nan	-0.19861579999999998	-0.1678544	nan	nan	-1.18164	-0.2917876	nan	-0.1087079	-0.1252675	0.5740930999999999	-1.317104	-1.2594610000000002	-0.6164384	0.5631440999999999	nan	nan	nan	-0.1518536	-0.7788573000000001	nan	-0.145252
OG0001112.46	OG0000188.1	OG0000639.0	OG0011295.0	OG0000448.96	OG0003353.0	OG0010524.6	OG0000522.0	OG0001044.24	OG0027743.0	OG0007144.1	OG0000632.24	OG0001572.24	OG0001542.3	OG0000002.763	OG0001051.24	OG0013884.2	OG0001656.2	OG0000177.8	OG0001779.0	OG0003410.4	OG0001918.20	OG0007957.0	OG0010038.0	OG0027756.0	OG0000039.0	OG0002529.1	OG0000206.0	OG0014862.2	OG0012071.2	OG0001732.10	OG0001167.24	OG0001999.0	OG0000955.28	OG0002052.0	OG0004391.0	OG0006812.2	OG0009144.0	OG0005589.0	OG0000062.12	OG0044625.0	OG0007055.0	OG0005513.0	OG0002045.0	OG0006280.10	OG0000495.68	OG0046544.0	OG0001872.0	OG0001347.26	OG0002187.22	OG0000264.1	OG0000197.0	OG0002027.0	OG0002031.0	OG0003032.7
-1.364535	nan	nan	-0.0806932	0.841151	-1.336375	-0.01365249	nan	nan	-4.953216	0.259332	nan	nan	nan	nan	nan	0.3745159	-0.1665667	nan	1.040116	-1.3329389999999999	0.09676988	-0.6788633000000001	-0.5195377999999999	-5.524722	nan	0.38476459999999996	nan	1.299682	-1.209669	nan	nan	nan	nan	nan	-0.8692646	-0.8412089	-0.6587689999999999	0.1137231	nan	2.563966	-1.197147	-1.358973	nan	-1.208368	-0.22011109999999998	-5.258801999999999	0.1031229	nan	-0.1495496	nan	0.5846467	nan	nan	0.6557468000000001
OG0000173.0	OG0000120.105	OG0000824.24	OG0000687.0	OG0010570.0	OG0002873.0	OG0001326.24	OG0000888.24	OG0000002.1788	OG0001214.2	OG0024603.0	OG0001059.24	OG0000985.26	OG0002091.0	OG0000285.1	OG0000204.2	OG0001860.0	OG0002588.4	OG0011298.4	OG0003350.2	OG0000452.0	OG0003563.2	OG0038080.0	OG0046099.0	OG0002612.0	OG0016179.4	OG0006557.0	OG0010083.0	OG0003357.4	OG0001068.1	OG0006061.22	OG0006324.0	OG0007012.0	OG0000778.0	OG0004977.0	OG0005505.2	OG0000214.0	OG0000537.8	OG0001355.24	OG0001202.24	OG0000349.0	OG0001145.3	OG0002917.0	OG0002613.0	OG0000181.1	OG0006206.2	OG0027739.0	OG0017894.0	OG0021990.0	OG0000338.41	OG0000353.32	OG0001475.4	OG0003421.0	OG0002131.0	OG0008962.0
-0.3427933	nan	nan	0.1664631	-0.7367123000000001	0.04359181	nan	nan	nan	nan	-1.747585	nan	nan	nan	nan	nan	nan	0.2903118	-1.2270290000000001	-1.320673	-0.7874249	-0.30172899999999997	2.643067	-4.792697	-0.5300818	-1.544617	-1.184035	-0.6309303	-1.3555549999999998	nan	-0.5248188	-1.207843	-1.1131469999999999	nan	0.2668692	-0.4517268	nan	nan	nan	nan	0.5581897	nan	-0.6180776	0.8513721	-0.3404225	-0.9980391	-5.39179	0.5580166999999999	0.9245667	nan	nan	0.5345219	-1.317282	nan	-0.7005001999999999
OG0012368.0	OG0000173.0	OG0001788.24	OG0005456.4	OG0010661.6	OG0000807.26	OG0011379.0	OG0000682.0	OG0000411.0	OG0006224.0	OG0008741.10	OG0000018.1	OG0014367.8	OG0000451.0	OG0001811.2	OG0000002.763	OG0022292.0	OG0012708.0	OG0000479.1	OG0000169.16	OG0000020.431	OG0000534.23	OG0005001.1	OG0016272.0	OG0000005.318	OG0002462.10	OG0001381.24	OG0005742.0	OG0007960.0	OG0000026.45	OG0043630.0	OG0001952.4	OG0010074.0	OG0003379.4	OG0001700.2	OG0002208.6	OG0000706.25	OG0000864.26	OG0000147.0	OG0003076.0	OG0000371.2	OG0000231.0	OG0000948.24	OG0001880.0	OG0001058.26	OG0000942.24	OG0000898.1	OG0005204.0	OG0012107.0	OG0034236.0	OG0001432.24	OG0002158.0	OG0003407.1	OG0001258.24	OG0017900.0
1.207639	-0.3427933	0.5789739	-0.84752	0.8239738000000001	nan	0.27840770000000004	-1.179322	nan	-0.9045460999999999	-0.594342	nan	-1.52339	-0.208927	nan	nan	1.3626479999999999	0.4906295	nan	0.7571687	nan	-0.21156039999999998	-0.9786197	-0.4111805	nan	0.48819989999999996	nan	-0.4949895	0.1627418	nan	1.750434	0.8178270000000001	0.439033	-1.395459	-0.06697175	-0.19981629999999997	nan	nan	nan	-1.3962379999999999	nan	nan	nan	nan	nan	nan	-6.030199	-0.41278640000000005	0.5826919	0.9424594000000001	nan	nan	-5.1929099999999995	nan	-0.4170747
OG0000383.2	OG0000173.0	OG0001538.6	OG0011948.0	OG0003352.0	OG0001974.3	OG0000228.35	OG0010592.6	OG0003490.0	OG0044979.0	OG0002374.6	OG0001248.1	OG0000741.0	OG0022844.0	OG0002132.0	OG0000107.44	OG0000738.19	OG0000290.0	OG0002105.0	OG0001383.24	OG0000011.866	OG0002152.0	OG0000930.24	OG0002603.0	OG0000074.152	OG0000380.29	OG0001522.0	OG0005372.4	OG0004118.0	OG0011223.2	OG0002253.0	OG0002569.34	OG0006238.2	OG0008293.1	OG0010577.0	OG0000386.0	OG0014975.0	OG0003194.15	OG0022325.0	OG0015537.0	OG0001085.24	OG0001123.1	OG0000336.0	OG0010588.0	OG0002582.8	OG0044605.0	OG0006640.0	OG0003366.0	OG0002013.0	OG0001475.4	OG0013473.2	OG0002133.0	OG0002102.0	OG0000320.0	OG0000583.0
nan	-0.3427933	nan	-0.5498463	-1.192373	-1.3921290000000002	0.289879	-1.321151	-1.323091	-6.402275	0.35780809999999996	nan	nan	3.124581	nan	1.267889	nan	nan	nan	nan	nan	nan	nan	-0.124598	nan	nan	1.196541	-1.364226	1.033839	-0.06054893	1.514626	-0.21528289999999997	0.139568	-1.312203	0.7468531999999999	nan	0.4141635	-0.1678544	-5.212308999999999	0.165913	nan	nan	nan	-0.6603326	0.4113802	2.546379	-1.155475	-1.3341809999999998	nan	0.5345219	-1.6687759999999998	nan	nan	nan	nan
OG0024662.0	OG0001587.1	OG0001239.26	OG0000727.24	OG0001991.0	OG0001175.1	OG0002800.10	OG0000261.0	OG0003117.0	OG0001528.16	OG0000009.1	OG0001386.24	OG0001195.12	OG0000190.0	OG0005500.2	OG0000230.3	OG0000164.0	OG0001399.24	OG0000107.44	OG0001542.3	OG0009153.0	OG0001977.0	OG0001030.26	OG0001150.24	OG0003424.0	OG0011178.0	OG0006899.0	OG0003036.0	OG0001559.30	OG0003540.0	OG0021224.0	OG0001346.24	OG0008528.0	OG0017905.0	OG0000446.108	OG0048027.0	OG0000206.0	OG0002884.0	OG0000018.289	OG0000663.26	OG0000581.0	OG0002026.0	OG0046756.0	OG0000294.0	OG0049069.0	OG0006183.2	OG0002106.0	OG0002941.1	OG0013857.0	OG0003292.4	OG0013035.0	OG0000420.0	OG0000014.1	OG0001411.26	OG0007045.2
1.188959	-0.600708	nan	nan	nan	nan	0.2321643	nan	-0.27147319999999997	0.5648102	nan	nan	0.2897833	0.05023865	-0.181768	-1.256199	nan	nan	1.267889	nan	-0.4356334	-0.8969365	nan	nan	-0.1745141	-0.3850126	-0.42336019999999996	-0.355013	1.093184	0.37661690000000003	1.0103	nan	1.26321	-0.3770465	0.03074339	-0.6912569000000001	nan	-1.412982	nan	nan	nan	nan	-5.355029	nan	0.8258029	-0.2225041	nan	-0.8131641	-0.271189	-1.36226	0.07184976	nan	nan	nan	-1.1237840000000001
OG0003427.0	OG0007423.2	OG0001702.28	OG0001519.24	OG0000009.1	OG0001578.0	OG0000302.34	OG0002530.28	OG0011153.0	OG0001924.24	OG0008937.2	OG0014022.4	OG0012708.0	OG0005511.0	OG0002336.0	OG0000305.0	OG0003441.0	OG0043911.0	OG0000196.0	OG0000977.1	OG0001165.26	OG0000039.0	OG0020775.0	OG0000388.1	OG0002418.9	OG0007730.0	OG0005917.0	OG0000346.14	OG0024533.0	OG0003482.0	OG0002055.0	OG0008359.0	OG0001167.24	OG0000581.0	OG0001397.24	OG0009887.4	OG0001246.24	OG0000160.4	OG0018780.5	OG0006267.0	OG0002110.0	OG0000512.25	OG0008532.6	OG0002240.0	OG0000584.0	OG0005092.2	OG0006246.0	OG0057085.0	OG0001336.24	OG0000382.41	OG0001388.12	OG0000420.0	OG0001049.26	OG0000605.0	OG0002031.0
-1.324444	1.0799379999999998	0.1649813	nan	nan	-0.1537828	nan	0.4059899	0.3754161	-0.2152975	0.08323076	1.066732	0.4906295	-1.206115	0.7459534999999999	0.1074258	-1.33788	-1.016145	0.42366329999999996	nan	nan	nan	-1.364179	nan	-0.5608138	-0.5826018	-0.8068255	0.1119729	-1.8448509999999998	-1.417432	nan	-0.6110178	nan	nan	nan	1.106444	nan	nan	0.9573273000000001	-0.9629569	nan	nan	0.8522634	-0.7662429000000001	nan	0.2230459	-1.209874	1.393585	nan	nan	nan	nan	nan	0.8990705	nan
OG0000046.1	OG0006546.0	OG0060388.0	OG0004891.1	OG0000081.1	OG0001074.2	OG0000567.0	OG0001280.24	OG0001864.0	OG0000045.0	OG0006608.0	OG0003497.0	OG0000323.43	OG0002507.18	OG0000247.29	OG0010131.2	OG0002523.0	OG0001499.24	OG0003203.2	OG0000196.0	OG0001996.0	OG0012985.0	OG0000440.0	OG0008534.1	OG0047593.0	OG0034797.0	OG0001144.24	OG0002337.7	OG0001337.24	OG0000997.23	OG0002993.1	OG0006633.0	OG0005393.6	OG0022891.0	OG0000154.251	OG0000938.24	OG0000246.0	OG0000927.0	OG0000160.4	OG0013020.0	OG0025929.0	OG0002383.22	OG0002864.12	OG0002092.0	OG0005568.0	OG0001102.24	OG0009183.0	OG0000886.24	OG0000586.7	OG0001039.1	OG0000044.1	OG0001432.24	OG0002244.0	OG0000197.0	OG0007428.0
nan	0.1451574	-1.6895330000000002	-0.2249839	nan	nan	nan	nan	-1.380635	nan	-1.274912	-1.314777	nan	-1.368975	nan	-1.307795	-0.42715420000000004	-1.0262639999999998	-1.016942	0.42366329999999996	nan	-0.19566129999999998	-0.12490019999999999	-0.5167354999999999	0.09857584	-1.583581	nan	0.10466889999999998	nan	-0.14805220000000002	-0.9445277	-1.220545	0.08776712	-1.7981759999999998	1.205351	nan	nan	nan	nan	-0.3788777	1.319338	-0.2930275	0.63355	nan	-1.197924	nan	-0.6231327	nan	-1.309265	nan	nan	nan	nan	0.5846467	-0.5009443
OG0000383.2	OG0015922.4	OG0003147.0	OG0000510.30	OG0001608.24	OG0003254.52	OG0007367.12	OG0000062.197	OG0013007.4	OG0012874.2	OG0000539.1	OG0005800.0	OG0003807.0	OG0002038.0	OG0002073.0	OG0003728.31	OG0016471.0	OG0000006.1	OG0001724.10	OG0002734.0	OG0008214.2	OG0030124.0	OG0001461.24	OG0002459.0	OG0010953.4	OG0000196.0	OG0001522.0	OG0001259.24	OG0002888.0	OG0002695.28	OG0001201.1	OG0048881.0	OG0003060.0	OG0027777.0	OG0001527.7	OG0012123.0	OG0000009.921	OG0002278.0	OG0006279.0	OG0000407.1	OG0002008.0	OG0010123.0	OG0000223.2	OG0000475.0	OG0000425.53	OG0000803.36	OG0000266.0	OG0000272.36	OG0000562.7	OG0001388.12	OG0000459.0	OG0029224.0	OG0003264.4	OG0000583.0	OG0000989.0
nan	3.3043419999999997	-0.9591558000000001	nan	0.35190879999999997	0.04435784	0.799446	0.6540693000000001	-0.4520558	-1.215583	nan	1.022565	-1.3776540000000002	nan	nan	-1.080131	0.9550613000000001	nan	nan	-0.16970120000000002	-0.5552138000000001	1.66805	nan	-0.14311210000000002	-1.346458	0.42366329999999996	1.196541	nan	-0.640235	-1.391357	nan	1.019318	0.928644	-5.621048	nan	-0.5749135999999999	nan	-6.295205999999999	-1.249724	nan	nan	-0.6051758	nan	-0.8194235000000001	nan	nan	0.9270648000000001	nan	nan	nan	nan	0.11344860000000001	-1.244949	nan	0.3712167
